Image,Prompt,Extended_Prompt,Steps,Seed,Path
image_16.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, background-lighting, pattern on skin. long shot from behind, wide shot, full-length view, surreal color,",2,127562625723312000,collection/image_16.png
image_17.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, Rene Lalique. painting by Eddie Mendoza, by Jean-Léon Gérôme, by Winsor McCay, today's featured photograph, 16",2,645698778109686121,collection/image_17.png
image_18.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, artstation, concept art, sci-fi, highly detailed, cinematic, art by ruan jia and Peter Mohrbacher  and eddie",2,941083585366998561,collection/image_18.png
image_19.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
,  Huxa, character portrait by WLOP, Jakub Rozalski, Rossdraws and Dan Mumford.  trending on artstation 4k",2,159094164519775276,collection/image_19.png
image_20.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, lo-fi, medium shot, concept art, artstation, photorealistic, 3D, octane render,, detailed, hyper",2,497802249079708028,collection/image_20.png
image_21.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, wears an oversized orange sweatshirt, in space , matte painting by wlop artstation, 4k hq, HD. painting in",2,927072201368221614,collection/image_21.png
image_22.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, background fortress, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm",2,236493850430550285,collection/image_22.png
image_23.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, Jpeg artifacts.  Portrait by rembrandt, android jones style, high contrast, 4k octane rendered, medium shot,",2,440303926983128275,collection/image_23.png
image_24.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, Evening, sunset. ultra-realistic high detail, hyperrealism, photorealism, spring season photograph 4k, volumetric lighting,",2,263662588590233056,collection/image_24.png
image_25.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, 8k highly detailed, portrait, illustration,  by rossdraws, mucha, bouguereau, artgerm, andrei riabovitchev, nuri iyem",2,72192128861565107,collection/image_25.png
image_26.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
,  portrait, character portrait, made by Stanley Artgerm, WLOP, Rossdraws, James Jean Andrei Riabovitchev, Marc Simonetti, Yoshitaka",2,363925802202731099,collection/image_26.png
image_27.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, portrait, medium shot, art by artgerm and greg rutkowski and alphonse mucha and andrei riabovitchev, highly detailed, digital painting,",2,149759449381989628,collection/image_27.png
image_28.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, Ebru Bodies, fantasy, detailed, intricate, beautiful, cinematic. artstation, artgerm, by greg rutkowski,",2,83934662380566881,collection/image_28.png
image_29.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, background: ship,  victorian, highly detailed, soft focus,  interesting lights, anime, intricate, elegant, highly",2,955186673989764984,collection/image_29.png
image_30.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
,  fantasy, long shot, highly detailed, cinematic lighting, beautiful, digital art by Tim Walker and Wayne Barlowe and Greg",2,608319643454280600,collection/image_30.png
image_31.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, rugged, sci-fi, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth",2,161891830128278583,collection/image_31.png
image_32.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, Eliza_Sabin, artstation, character concept portrait, illustration,  painterly, alphonse mucha, art nouveau,",2,281754364323530913,collection/image_32.png
image_33.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, dreamy, soft cinematic lighting, highly detailed, full-length view, sad atmosphere, painting style of Craig Mullinsand Sarah",2,887433064926100630,collection/image_33.png
image_34.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, lo-fi, art, fantasy, intricate flower designs, elegant, highly detailed, sharp focus, art by Artgerm and",2,335969790218038186,collection/image_34.png
image_35.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, only one head, two identical symmetrical face, blue eyes, highly detailed, trending on artstation, by artgem, by brian",2,464567578424439153,collection/image_35.png
image_36.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, red lilies, paper bag and platforms, intricate, elegant, highly detailed,  artstation, matte, sharp focus,",2,993546102911457348,collection/image_36.png
image_37.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, korean. Evening, medium close-up, flash photography during golden hour.  color color lights,  by Alessio",2,876525866783659799,collection/image_37.png
image_38.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, red sexy lips, big bouffet in her hand.  In the style of Martine Johanna, Naoko Takeuchi, Katsuhiro",2,39375287689779626,collection/image_38.png
image_39.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, medium close-up, artstation, 3D octane render, real photo effect, ArtStation, 80mm camera, dim lights",2,667893927186769246,collection/image_39.png
image_40.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, simple background.  ultra detailed, unreal 5, daz, artstation trending, octane render, ultra cinematic, 8k,",2,63817577900217513,collection/image_40.png
image_41.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, background is a red sky,  fantasy, artstation, painted by Anato Finnstark, larry elmore, digital painting, character art",2,29358170960764679,collection/image_41.png
image_42.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
,  jekaffa,  Gustave Moreau, Carl Spitzweg, Richard Avedon, by Javier Gregg and Sargent",2,650400294504716153,collection/image_42.png
image_43.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, highly detailed, by Range Murata, Katsuhiro Otomo. artstation, trending on pixiv, 8k, manga cover, fine detail",2,576971419062560400,collection/image_43.png
image_44.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
,  high detail, medium close up, grey background, by David Lazar, painting by Michelangelo, jacques-François Millet",2,11291132215120482,collection/image_44.png
image_45.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, 8k, hd, detailed, digital painting, artstation, octane render. concept art. fantasy illustration, sharp focus,",2,784942462904899697,collection/image_45.png
image_46.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, starolight effect, illustration soft lighting, soft details, painting oil on canvas by Edmund Blair Leighton and Charlie Bowater octane",2,161633402011466487,collection/image_46.png
image_47.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, Eerole, 8K wallpaper, sunset photo, painting by rossdraws and wlop, artstation, intricate details, illustration,",2,69027282065212472,collection/image_47.png
image_48.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration,",2,742848075626097815,collection/image_48.png
image_49.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, trending on artstation, by Stanley Artgerm Lau, WLOP, Rossdraws, James Jean, Andrei Riabovitchev, Marc Simonetti, Yoshitaka Amano",2,964956739953418441,collection/image_49.png
image_50.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, background with bamboo and a golden sunset sky., by krenz cushart and mucha and akihito yoshida and greg rutkowski and makoto shinkai.",2,339848306679283773,collection/image_50.png
image_51.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, backround: cave in background,  art direction by leonardo da vinci, enki bilal, edward hopper and hr giger, rembrandt",2,599931166544800553,collection/image_51.png
image_52.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, Motherland. Fashion. Emotional portrait by Artgerm and Greg Rutkowski and Alphonse Mucha. Photo real. Hyper-realistic HD",2,716432296367365372,collection/image_52.png
image_53.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, village in background, medium length shot, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth",2,38326252439892673,collection/image_53.png
image_54.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, Slick LEDs, watercolor, artstation, procreate, highly detailed, award winning by Takehiko Inoue, Artgerm, Sargent, J",2,213009780478875302,collection/image_54.png
image_55.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, beautiful, background: a sunset light, fantasy, artstation, digital art, illustration, photorealism, dramatic, cinematic volumetric backlighting",2,760132524009145132,collection/image_55.png
image_56.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
,  Art by Guido Borelli da Caravaggio, Mary Blair, Rene Magritte, Jean Delville, Max Ernst, Maria Sybilla Merian",2,839316951419472480,collection/image_56.png
image_57.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, sci-fi, utopian, 80's sci-fi fantasy, moody, cold war, ancient, tropical forest, ",2,298907982189685940,collection/image_57.png
image_58.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, Rene Lalique, Agnes Pelton, Lilia Alvarado, Sophie Anderson and Ayami Kojima. Art Nouveau, Neo-Gothic, gothic,",2,774389222386809314,collection/image_58.png
image_59.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
,   close-up, head shot, cinematic, realistic, intricate, 4k detail, finely detailed, small details,",2,904031633943705135,collection/image_59.png
image_60.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, trending on artstation, by wenjun lin, by artem chebokha, by alena aenami, by ian llanas, by viktoria gavrilenko,",2,283917810210142689,collection/image_60.png
image_61.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, fantasy, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by WLOP and",2,278154016696420532,collection/image_61.png
image_62.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, Eight,  1980s cartoon, high resolution, hyperdetailed, cinematic matte painting, style of Jim Burns, Edward Robert",2,870891450372915451,collection/image_62.png
image_63.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, Siconical, 8K, detailed, ornate, eerie, dark background. Rendered in Cinema4D. H-",2,722757604237567639,collection/image_63.png
image_64.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, 8k, ultra-detailed, highly detailed, by WLOP, by artgerm,  By Charli Avery  Trending",2,139896326415042527,collection/image_64.png
image_65.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, illustration, highly detailed, by Takehiko Inoue, artgerm, rich tea party, by Charlie bowater, by Ilya Repin, deviant",2,81067395445287853,collection/image_65.png
image_66.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, rugged, science fiction, fantasy, intricate, elegant, extremely detailed  artstation, highly detailed, painting by  Jakub Rozalski",2,592984813326753162,collection/image_66.png
image_67.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
,  background, intricate, elegant, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus",2,203597901875500034,collection/image_67.png
image_68.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, sci-fi style. detailed. intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth,",2,703235758294068811,collection/image_68.png
image_69.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, fantasy, medieval, artstation, concept art, D&D, sharp focus, highly detailed. art by artgerm and Greg",2,534598153633971694,collection/image_69.png
image_70.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
,  in the art style of Hiro Kiyohara, redshift, octane render, cinematic, 3D model, 8k, very",2,555541722938687674,collection/image_70.png
image_71.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, Anime, 8k, detail., artstation trending, high detail, focus, smooth, sharp focus, dramatic, manga",2,407072946294849297,collection/image_71.png
image_72.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, forest, artstation, volumetric light, perfect composition by wlop, mucha, cartoon,  fantasy and inspired by tian zi,",2,644151792268016320,collection/image_72.png
image_73.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, background: war of a futuristic city, 8k. photorealism. canon eos. lens. zbrush. substance 3d painter",2,599197417852135087,collection/image_73.png
image_74.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, Evening light. medium close-up, 8K, IMAX, ultra detailed, cinematic, dynamic lighting. rendered in",2,485779605962171941,collection/image_74.png
image_75.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, 8k, alphonse mucha, james gurney, artgerm. hyper-realism photo real. hyper-real light, intricate detail",2,547434447581800091,collection/image_75.png
image_76.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, cymatics. Painting by Beksinski, Ernst Haeckel. Intricate details. hyper-realism, medium shot. Painting by Peter Mohrbacher",2,575340283893252357,collection/image_76.png
image_77.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, cytoplasm, forest, background of destroyed city, fantasy, intricate, elegant, red and white color palette, highly",2,564974620092892075,collection/image_77.png
image_78.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, 8k digital art, portrait, artstation, concept art, cgsociety, art by artgerm and greg rutkowski and alphonse mucha.",2,187248602642228921,collection/image_78.png
image_79.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, background: assam tea garden. oil painting, highly detailed, centered, artstation, concept art, smooth, sharp focus,",2,481488028689592590,collection/image_79.png
image_80.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, backround: battle scene, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth,",2,638508446107230108,collection/image_80.png
image_81.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, background: assam tea garden. hyper detailed, character concept, full body, dynamic pose, intricate, lineart, cerpuscular rays",2,442385878310730941,collection/image_81.png
image_82.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, trending on artstation, by rossdraws, giger render by weta digital and beksinski, bokeh, studio lightning, octane 3d,",2,499864062937041168,collection/image_82.png
image_83.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, 8k, portrait, artstation, low angle, red lights, smoke, cinematic, particles, cinema, water, detail",2,994338480170371656,collection/image_83.png
image_84.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, fantasy, highly detailed, portrait, matte painting, trending on artstation, characterdesign, sharp focus, illustration, art by greg",2,685535035231570642,collection/image_84.png
image_85.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, dreamy, mysterious. cinematic chiaroscuro, medium shot, very detailed, by Annie Stegg Gerard, By Giger, by Artgerm",2,656165915948133469,collection/image_85.png
image_86.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, sci-fi, fantasy, manga style, intricate, elegant, highly detailed, digital painting, artstation, concept art,",2,368689072318667028,collection/image_86.png
image_87.png,"sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
","sexy woman,  flowing blonde hair, white dress with a red floral pattern, has red lipstick , serious expression. 
, background, light gold, red white and black colors, painting by Beksinski  and by Botticelli, masterpiece, artstation, detailed",2,170306268231822532,collection/image_87.png
